owner,repo,issue_number,event_id,event,event_created_at,commit_id,commit_url,actor_login
psf,requests,293,6020913,subscribed,2011-11-29T14:37:57Z,,,kennethreitz
psf,requests,293,12491988,closed,2012-03-31T07:16:31Z,,,kennethreitz
psf,requests,293,5277069804,locked,2021-09-09T09:00:40Z,,,github-actions[bot]
psf,requests,291,5914771,subscribed,2011-11-27T16:16:40Z,,,mrtazz
psf,requests,291,5914795,assigned,2011-11-27T16:17:54Z,,,kennethreitz
psf,requests,291,5914796,subscribed,2011-11-27T16:17:54Z,,,kennethreitz
psf,requests,291,5914997,referenced,2011-11-27T16:25:07Z,6bb4c4ebe628ad1fbb54c673ee4e409ed7376b2e,https://api.github.com/repos/psf/requests/commits/6bb4c4ebe628ad1fbb54c673ee4e409ed7376b2e,kennethreitz
psf,requests,291,5915115,closed,2011-11-27T16:29:58Z,c7b99f78192bdff62fad4f92039396c0dfbe4fb8,https://api.github.com/repos/psf/requests/commits/c7b99f78192bdff62fad4f92039396c0dfbe4fb8,kennethreitz
psf,requests,291,5277416317,locked,2021-09-09T10:00:50Z,,,github-actions[bot]
psf,requests,286,5801089,subscribed,2011-11-23T17:47:01Z,,,benmao
psf,requests,286,5810979,subscribed,2011-11-23T21:25:30Z,,,piotr-dobrogost
psf,requests,286,5851377,mentioned,2011-11-24T20:53:49Z,,,kenneth
psf,requests,286,5851378,subscribed,2011-11-24T20:53:49Z,,,kenneth
psf,requests,286,6833200,subscribed,2011-12-16T12:59:25Z,,,muzuiget
psf,requests,286,7288510,subscribed,2011-12-30T08:41:16Z,,,abenea
psf,requests,286,7830454,subscribed,2012-01-12T19:32:59Z,,,greatestape
psf,requests,286,8656670,closed,2012-01-30T06:15:36Z,,,benmao
psf,requests,286,5277415270,locked,2021-09-09T10:00:40Z,,,github-actions[bot]
psf,requests,239,5068841,subscribed,2011-11-05T12:37:30Z,,,daleharvey
psf,requests,239,5070153,subscribed,2011-11-05T14:27:04Z,,,kennethreitz
psf,requests,239,5070984,subscribed,2011-11-05T15:17:34Z,,,n1m3
psf,requests,239,5070985,unsubscribed,2011-11-05T15:17:38Z,,,n1m3
psf,requests,239,5070986,subscribed,2011-11-05T15:17:39Z,,,n1m3
psf,requests,239,5900897,unsubscribed,2011-11-26T20:55:32Z,,,n1m3
psf,requests,239,6670607,subscribed,2011-12-13T17:09:57Z,,,mike-plivo
psf,requests,239,7060051,subscribed,2011-12-22T00:41:48Z,,,juanriaza
psf,requests,239,7103678,mentioned,2011-12-22T21:52:21Z,,,mike-plivo
psf,requests,239,8047753,subscribed,2012-01-17T20:16:23Z,,,acdha
psf,requests,239,8641782,subscribed,2012-01-29T18:55:21Z,,,bevenky
psf,requests,239,8645677,closed,2012-01-29T21:44:14Z,,,kennethreitz
psf,requests,239,8645678,reopened,2012-01-29T21:44:16Z,,,kennethreitz
psf,requests,239,8647491,referenced,2012-01-29T23:00:39Z,4516bd45b23dccf819e1d3d564415276ccbe7b07,https://api.github.com/repos/psf/requests/commits/4516bd45b23dccf819e1d3d564415276ccbe7b07,kennethreitz
psf,requests,239,14284497,subscribed,2012-04-27T04:26:24Z,,,bborowin
psf,requests,239,14410979,subscribed,2012-04-30T01:41:19Z,,,Cabalist
psf,requests,239,14463748,subscribed,2012-04-30T19:20:57Z,,,dalanmiller
psf,requests,239,14469045,mentioned,2012-04-30T20:32:11Z,,,acdha
psf,requests,239,14469858,mentioned,2012-04-30T20:43:11Z,,,dalanmiller
psf,requests,239,14478129,mentioned,2012-04-30T22:29:34Z,,,acdha
psf,requests,239,17136404,subscribed,2012-06-07T02:34:10Z,,,dmishe
psf,requests,239,17182804,subscribed,2012-06-07T16:12:22Z,,,piotr-dobrogost
psf,requests,239,17810147,subscribed,2012-06-15T13:54:47Z,,,danfairs
psf,requests,239,19196514,mentioned,2012-07-03T09:18:10Z,,,acdha
psf,requests,239,19196515,subscribed,2012-07-03T09:18:10Z,,,lmillefiori
psf,requests,239,21335700,closed,2012-07-27T06:07:41Z,,,kennethreitz
psf,requests,239,25186465,mentioned,2012-09-22T10:43:29Z,,,kennethreitz
psf,requests,239,25186466,subscribed,2012-09-22T10:43:29Z,,,kennethreitz
psf,requests,239,30657834,mentioned,2012-11-28T19:37:42Z,,,silvexis
psf,requests,239,30657835,subscribed,2012-11-28T19:37:42Z,,,silvexis
psf,requests,239,30657836,mentioned,2012-11-28T19:37:42Z,,,piotr-dobrogost
psf,requests,239,30657837,subscribed,2012-11-28T19:37:42Z,,,piotr-dobrogost
psf,requests,239,60304514,mentioned,2013-08-10T13:59:03Z,,,Lukasa
psf,requests,239,60304515,subscribed,2013-08-10T13:59:04Z,,,Lukasa
psf,requests,239,78822781,mentioned,2013-11-29T16:33:20Z,,,tardyp
psf,requests,239,78822782,subscribed,2013-11-29T16:33:20Z,,,tardyp
psf,requests,239,78823060,mentioned,2013-11-29T16:35:17Z,,,tardyp
psf,requests,239,78823061,subscribed,2013-11-29T16:35:17Z,,,tardyp
psf,requests,239,78825411,mentioned,2013-11-29T16:53:04Z,,,tardyp
psf,requests,239,78825412,subscribed,2013-11-29T16:53:04Z,,,tardyp
psf,requests,239,79651138,referenced,2013-12-04T18:56:11Z,f10f525669742ce898db57ab5578e0c53bf944fa,https://api.github.com/repos/sigmavirus24/urllib3/commits/f10f525669742ce898db57ab5578e0c53bf944fa,sigmavirus24
psf,requests,239,198477636,mentioned,2014-11-25T19:12:35Z,,,polvoazul
psf,requests,239,198477637,subscribed,2014-11-25T19:12:35Z,,,polvoazul
psf,requests,239,523843949,mentioned,2016-01-23T10:21:51Z,,,Lukasa
psf,requests,239,523843950,subscribed,2016-01-23T10:21:51Z,,,Lukasa
psf,requests,239,523879168,mentioned,2016-01-23T12:49:44Z,,,mygoda
psf,requests,239,523879169,subscribed,2016-01-23T12:49:44Z,,,mygoda
psf,requests,239,523883839,mentioned,2016-01-23T13:10:58Z,,,Lukasa
psf,requests,239,523883840,subscribed,2016-01-23T13:10:58Z,,,Lukasa
psf,requests,239,592834861,mentioned,2016-03-17T03:04:01Z,,,mygoda
psf,requests,239,592834862,subscribed,2016-03-17T03:04:01Z,,,mygoda
psf,requests,239,593129230,mentioned,2016-03-17T09:27:42Z,,,1a1a11a
psf,requests,239,593129231,subscribed,2016-03-17T09:27:42Z,,,1a1a11a
psf,requests,239,593408744,mentioned,2016-03-17T13:32:42Z,,,1a1a11a
psf,requests,239,593408745,subscribed,2016-03-17T13:32:42Z,,,1a1a11a
psf,requests,239,1777905519,mentioned,2018-08-08T14:28:45Z,,,mcobzarenco
psf,requests,239,1777905520,subscribed,2018-08-08T14:28:45Z,,,mcobzarenco
psf,requests,239,3040746727,referenced,2020-02-15T08:04:01Z,78be3a89719a3f1f549ac33179912b989292a608,https://api.github.com/repos/bs3vcenk/Netrix/commits/78be3a89719a3f1f549ac33179912b989292a608,bs3vcenk
psf,requests,239,3040747162,referenced,2020-02-15T08:05:02Z,ca678cabd9f18a6df7e41ac99056670e35d6f12a,https://api.github.com/repos/bs3vcenk/Netrix/commits/ca678cabd9f18a6df7e41ac99056670e35d6f12a,bs3vcenk
psf,requests,239,5268879574,locked,2021-09-08T01:21:03Z,,,github-actions[bot]
psf,requests,223,4601725,subscribed,2011-10-24T16:21:43Z,,,foxx
psf,requests,223,5342739,subscribed,2011-11-13T00:11:31Z,,,kennethreitz
psf,requests,223,5342741,closed,2011-11-13T00:11:35Z,,,kennethreitz
psf,requests,223,6018287,subscribed,2011-11-29T13:37:08Z,,,zoranzaric
psf,requests,223,6029060,mentioned,2011-11-29T16:29:05Z,,,zoranzaric
psf,requests,223,6030224,mentioned,2011-11-29T16:40:08Z,,,zoranzaric
psf,requests,223,7994331,subscribed,2012-01-16T22:47:09Z,,,berndtj
psf,requests,223,7994368,reopened,2012-01-16T22:47:46Z,,,kennethreitz
psf,requests,223,14240163,subscribed,2012-04-26T16:17:24Z,,,Wilfred
psf,requests,223,14583178,subscribed,2012-05-02T10:40:01Z,,,aknuds1
psf,requests,223,14583774,mentioned,2012-05-02T10:51:58Z,,,aknuds1
psf,requests,223,14583775,subscribed,2012-05-02T10:51:58Z,,,slingamn
psf,requests,223,14584216,mentioned,2012-05-02T10:59:03Z,,,slingamn
psf,requests,223,14610084,mentioned,2012-05-02T16:31:38Z,,,slingamn
psf,requests,223,14740098,subscribed,2012-05-04T01:13:48Z,,,laurentb
psf,requests,223,14744151,mentioned,2012-05-04T03:37:32Z,,,aknuds1
psf,requests,223,14749002,mentioned,2012-05-04T06:46:48Z,,,slingamn
psf,requests,223,14752777,mentioned,2012-05-04T08:27:22Z,,,aknuds1
psf,requests,223,14789492,mentioned,2012-05-04T17:36:58Z,,,slingamn
psf,requests,223,17074485,subscribed,2012-06-06T14:04:49Z,,,danfairs
psf,requests,223,22083331,subscribed,2012-08-05T03:08:31Z,,,mnot
psf,requests,223,23995981,mentioned,2012-09-05T12:35:26Z,,,nettok
psf,requests,223,23995982,subscribed,2012-09-05T12:35:26Z,,,nettok
psf,requests,223,25136098,mentioned,2012-09-21T14:25:29Z,,,kennethreitz
psf,requests,223,25136099,subscribed,2012-09-21T14:25:29Z,,,kennethreitz
psf,requests,223,27248394,mentioned,2012-10-18T17:28:17Z,,,kennethreitz
psf,requests,223,27248395,subscribed,2012-10-18T17:28:17Z,,,kennethreitz
psf,requests,223,30320290,referenced,2012-11-25T02:48:49Z,f003025a37f9d546570e52f7d355c6f5d1a81617,https://api.github.com/repos/sigmavirus24/requests/commits/f003025a37f9d546570e52f7d355c6f5d1a81617,sigmavirus24
psf,requests,223,30322950,closed,2012-11-25T03:54:30Z,f003025a37f9d546570e52f7d355c6f5d1a81617,https://api.github.com/repos/psf/requests/commits/f003025a37f9d546570e52f7d355c6f5d1a81617,kennethreitz
psf,requests,223,30460139,mentioned,2012-11-27T01:59:30Z,,,kennethreitz
psf,requests,223,30460140,subscribed,2012-11-27T01:59:30Z,,,kennethreitz
psf,requests,223,30460747,mentioned,2012-11-27T02:12:24Z,,,amalakar
psf,requests,223,30460748,subscribed,2012-11-27T02:12:24Z,,,amalakar
psf,requests,223,30460967,mentioned,2012-11-27T02:16:24Z,,,amalakar
psf,requests,223,30460968,subscribed,2012-11-27T02:16:24Z,,,amalakar
psf,requests,223,30484078,mentioned,2012-11-27T10:14:02Z,,,piotr-dobrogost
psf,requests,223,30484079,subscribed,2012-11-27T10:14:02Z,,,piotr-dobrogost
psf,requests,223,5275180228,locked,2021-09-08T23:10:51Z,,,github-actions[bot]
psf,requests,223,5275180229,locked,2021-09-08T23:10:51Z,,,github-actions[bot]
psf,requests,78,1375748,subscribed,2011-06-24T10:28:49Z,,,jerem
psf,requests,78,1378187,subscribed,2011-06-24T13:34:18Z,,,kennethreitz
psf,requests,78,1973643,closed,2011-07-24T02:35:50Z,c3c90bb09c9f4cd635ea28cbc784ee5f724bdab8,https://api.github.com/repos/psf/requests/commits/c3c90bb09c9f4cd635ea28cbc784ee5f724bdab8,kennethreitz
psf,requests,78,5278028678,locked,2021-09-09T12:00:47Z,,,github-actions[bot]
psf,requests,56,1013258,subscribed,2011-06-04T16:23:34Z,,,mw44118
psf,requests,56,1353298,subscribed,2011-06-23T08:24:54Z,,,kennethreitz
psf,requests,56,1367570,subscribed,2011-06-23T21:51:07Z,,,jonashaag
psf,requests,56,1973766,closed,2011-07-24T02:55:20Z,,,kennethreitz
psf,requests,56,5278028557,locked,2021-09-09T12:00:46Z,,,github-actions[bot]
scrapy,scrapy,7626,26750528888,labeled,2026-06-15T09:51:37Z,,,wRAR
scrapy,scrapy,7626,26750529007,labeled,2026-06-15T09:51:37Z,,,wRAR
scrapy,scrapy,7626,26869054290,mentioned,2026-06-17T15:37:31Z,,,wRAR
scrapy,scrapy,7626,26869054375,subscribed,2026-06-17T15:37:31Z,,,wRAR
scrapy,scrapy,7626,26928818930,mentioned,2026-06-18T19:51:25Z,,,wRAR
scrapy,scrapy,7626,26928818975,subscribed,2026-06-18T19:51:25Z,,,wRAR
scrapy,scrapy,7626,26941672146,closed,2026-06-19T04:49:34Z,,,AdrianAtZyte
scrapy,scrapy,7604,26636315540,labeled,2026-06-11T16:36:13Z,,,wRAR
scrapy,scrapy,7604,26743119903,closed,2026-06-15T06:41:57Z,,,AdrianAtZyte
scrapy,scrapy,7601,26634807167,labeled,2026-06-11T15:58:54Z,,,wRAR
scrapy,scrapy,7601,26853583469,closed,2026-06-17T09:56:24Z,,,AdrianAtZyte
scrapy,scrapy,7597,26614155895,labeled,2026-06-11T08:01:05Z,,,wRAR
scrapy,scrapy,7597,26614156014,labeled,2026-06-11T08:01:05Z,,,wRAR
scrapy,scrapy,7597,26614158442,renamed,2026-06-11T08:01:09Z,,,wRAR
scrapy,scrapy,7597,26675016080,labeled,2026-06-12T12:34:58Z,,,wRAR
scrapy,scrapy,7597,26774768140,closed,2026-06-15T19:24:46Z,,,wRAR
scrapy,scrapy,7552,25965814269,labeled,2026-05-26T12:03:15Z,,,wRAR
scrapy,scrapy,7552,25968199470,unlabeled,2026-05-26T13:18:03Z,,,wRAR
scrapy,scrapy,7552,25968199509,labeled,2026-05-26T13:18:03Z,,,wRAR
scrapy,scrapy,7552,26000587452,mentioned,2026-05-27T06:05:54Z,,,wRAR
scrapy,scrapy,7552,26000587489,subscribed,2026-05-27T06:05:54Z,,,wRAR
scrapy,scrapy,7552,26001553476,mentioned,2026-05-27T06:38:25Z,,,marcos-dataops
scrapy,scrapy,7552,26001553761,subscribed,2026-05-27T06:38:26Z,,,marcos-dataops
scrapy,scrapy,7552,26074534612,subscribed,2026-05-28T17:29:44Z,,,msn-2006
scrapy,scrapy,7552,26592731874,closed,2026-06-10T19:59:04Z,,,wRAR
scrapy,scrapy,7445,24711098940,labeled,2026-04-21T09:08:31Z,,,wRAR
scrapy,scrapy,7445,24711098963,labeled,2026-04-21T09:08:31Z,,,wRAR
scrapy,scrapy,7445,24711103731,milestoned,2026-04-21T09:08:40Z,,,wRAR
scrapy,scrapy,7445,24758303140,closed,2026-04-22T14:01:04Z,,,wRAR
scrapy,scrapy,7426,24441955829,labeled,2026-04-13T10:28:57Z,,,wRAR
scrapy,scrapy,7426,24442005564,milestoned,2026-04-13T10:30:43Z,,,wRAR
scrapy,scrapy,7426,24758288079,closed,2026-04-22T14:00:42Z,,,wRAR
scrapy,scrapy,7158,21069871439,subscribed,2025-11-20T12:47:05Z,,,obrovetstatyana-code
scrapy,scrapy,7158,21069937049,labeled,2025-11-20T12:50:14Z,,,wRAR
scrapy,scrapy,7158,21069937058,labeled,2025-11-20T12:50:14Z,,,wRAR
scrapy,scrapy,7158,21852521651,closed,2026-01-05T11:55:59Z,,,wRAR
scrapy,scrapy,7060,19966079975,labeled,2025-09-28T12:05:01Z,,,wRAR
scrapy,scrapy,7060,19966079995,labeled,2025-09-28T12:05:02Z,,,wRAR
scrapy,scrapy,7060,19966080006,labeled,2025-09-28T12:05:02Z,,,wRAR
scrapy,scrapy,7060,19966080015,labeled,2025-09-28T12:05:02Z,,,wRAR
scrapy,scrapy,7060,19988095158,mentioned,2025-09-29T16:00:54Z,,,pratyush2514
scrapy,scrapy,7060,19988095192,subscribed,2025-09-29T16:00:54Z,,,pratyush2514
scrapy,scrapy,7060,20029385327,mentioned,2025-10-01T09:18:28Z,,,wRAR
scrapy,scrapy,7060,20029385347,subscribed,2025-10-01T09:18:28Z,,,wRAR
scrapy,scrapy,7060,20030459980,mentioned,2025-10-01T10:12:02Z,,,wRAR
scrapy,scrapy,7060,20030460073,subscribed,2025-10-01T10:12:02Z,,,wRAR
scrapy,scrapy,7060,20030609886,pinned,2025-10-01T10:18:22Z,,,wRAR
scrapy,scrapy,7060,20030610511,unpinned,2025-10-01T10:18:25Z,,,wRAR
scrapy,scrapy,7060,20030711849,mentioned,2025-10-01T10:23:31Z,,,wRAR
scrapy,scrapy,7060,20030711939,subscribed,2025-10-01T10:23:31Z,,,wRAR
scrapy,scrapy,7060,20030934442,mentioned,2025-10-01T10:34:31Z,,,wRAR
scrapy,scrapy,7060,20030934463,subscribed,2025-10-01T10:34:32Z,,,wRAR
scrapy,scrapy,7060,20031154177,mentioned,2025-10-01T10:48:41Z,,,wRAR
scrapy,scrapy,7060,20031154194,subscribed,2025-10-01T10:48:41Z,,,wRAR
scrapy,scrapy,7060,20049268852,mentioned,2025-10-02T04:04:19Z,,,wRAR
scrapy,scrapy,7060,20049268862,subscribed,2025-10-02T04:04:20Z,,,wRAR
scrapy,scrapy,7060,20051679957,mentioned,2025-10-02T06:44:16Z,,,K-Preetham-Reddy
scrapy,scrapy,7060,20051679979,subscribed,2025-10-02T06:44:17Z,,,K-Preetham-Reddy
scrapy,scrapy,7060,20053540263,unsubscribed,2025-10-02T08:17:02Z,,,pratyush2514
scrapy,scrapy,7060,20073931338,mentioned,2025-10-03T05:02:02Z,,,wRAR
scrapy,scrapy,7060,20073931343,subscribed,2025-10-03T05:02:02Z,,,wRAR
scrapy,scrapy,7060,20074564843,mentioned,2025-10-03T05:58:02Z,,,K-Preetham-Reddy
scrapy,scrapy,7060,20074564856,subscribed,2025-10-03T05:58:02Z,,,K-Preetham-Reddy
scrapy,scrapy,7060,20241161555,referenced,2025-10-13T08:18:02Z,b19f5046df48a630ac72108949a2b936ca928bd7,https://api.github.com/repos/vijaytogra/scrapy/commits/b19f5046df48a630ac72108949a2b936ca928bd7,vijaytogra
scrapy,scrapy,7060,20248275475,subscribed,2025-10-13T13:59:06Z,,,vasiliyk
scrapy,scrapy,7060,22759712461,closed,2026-02-13T08:45:11Z,,,Gallaecio
scrapy,scrapy,7057,19935224226,labeled,2025-09-26T06:52:42Z,,,wRAR
scrapy,scrapy,7057,19967705561,labeled,2025-09-28T14:29:23Z,,,wRAR
scrapy,scrapy,7057,19977788985,closed,2025-09-29T08:41:24Z,,,wRAR
scrapy,scrapy,7042,19498368374,labeled,2025-09-04T08:12:22Z,,,Gallaecio
scrapy,scrapy,7042,19572216277,subscribed,2025-09-08T19:20:35Z,,,asharmalik19
scrapy,scrapy,7042,19613030680,closed,2025-09-10T13:17:18Z,,,Gallaecio
scrapy,scrapy,7042,22342452407,unsubscribed,2026-01-28T10:50:47Z,,,jayaddison
scrapy,scrapy,7003,19084626207,assigned,2025-08-11T10:07:39Z,,,wRAR
scrapy,scrapy,7003,19084626451,labeled,2025-08-11T10:07:40Z,,,wRAR
scrapy,scrapy,7003,19084626497,labeled,2025-08-11T10:07:40Z,,,wRAR
scrapy,scrapy,7003,19205900404,closed,2025-08-18T15:00:24Z,,,wRAR
scrapy,scrapy,6996,19049217076,labeled,2025-08-08T07:33:20Z,,,wRAR
scrapy,scrapy,6996,19049217150,labeled,2025-08-08T07:33:20Z,,,wRAR
scrapy,scrapy,6996,19823154430,assigned,2025-09-21T17:09:41Z,,,wRAR
scrapy,scrapy,6996,20110136007,closed,2025-10-06T09:19:36Z,,,Gallaecio
scrapy,scrapy,6972,18855179035,labeled,2025-07-28T12:38:43Z,,,wRAR
scrapy,scrapy,6972,18855179096,labeled,2025-07-28T12:38:43Z,,,wRAR
scrapy,scrapy,6972,18862488418,closed,2025-07-28T18:37:47Z,,,Gallaecio
scrapy,scrapy,6915,18329914661,labeled,2025-06-26T06:47:56Z,,,wRAR
scrapy,scrapy,6915,18342703532,milestoned,2025-06-26T19:37:30Z,,,wRAR
scrapy,scrapy,6915,18935106282,closed,2025-08-01T09:01:42Z,,,Gallaecio
scrapy,scrapy,6908,18279027811,milestoned,2025-06-23T18:28:21Z,,,wRAR
scrapy,scrapy,6908,18279028025,labeled,2025-06-23T18:28:22Z,,,wRAR
scrapy,scrapy,6908,18279028064,labeled,2025-06-23T18:28:22Z,,,wRAR
scrapy,scrapy,6908,18409857808,closed,2025-07-01T12:24:10Z,,,wRAR
scrapy,scrapy,6894,18241109303,labeled,2025-06-20T07:31:47Z,,,wRAR
scrapy,scrapy,6894,18241109336,labeled,2025-06-20T07:31:47Z,,,wRAR
scrapy,scrapy,6894,18249152127,milestoned,2025-06-20T14:45:23Z,,,wRAR
scrapy,scrapy,6894,18254466558,mentioned,2025-06-20T23:06:33Z,,,wRAR
scrapy,scrapy,6894,18254466562,subscribed,2025-06-20T23:06:33Z,,,wRAR
scrapy,scrapy,6894,18254993748,referenced,2025-06-21T01:02:45Z,e7099f34f1508a81ba3cc1d4b37a678a7af7c38b,https://api.github.com/repos/thalissonvs/scrapy/commits/e7099f34f1508a81ba3cc1d4b37a678a7af7c38b,thalissonvs
scrapy,scrapy,6894,18277659762,closed,2025-06-23T16:56:30Z,,,Gallaecio
scrapy,scrapy,6878,18045861785,labeled,2025-06-08T18:07:17Z,,,wRAR
scrapy,scrapy,6878,18045861795,labeled,2025-06-08T18:07:17Z,,,wRAR
scrapy,scrapy,6878,18045861801,labeled,2025-06-08T18:07:17Z,,,wRAR
scrapy,scrapy,6878,18050901591,closed,2025-06-09T07:53:44Z,,,Gallaecio
scrapy,scrapy,6876,18045078829,labeled,2025-06-08T15:13:06Z,,,Gallaecio
scrapy,scrapy,6876,18045078842,labeled,2025-06-08T15:13:06Z,,,Gallaecio
scrapy,scrapy,6876,18045326202,subscribed,2025-06-08T15:55:17Z,,,DB-db-dron
scrapy,scrapy,6876,18135160899,referenced,2025-06-13T14:19:10Z,4f2f8a7f567a609f88c379d91d819e5a22ffae67,https://api.github.com/repos/Ragna1204/scrapy/commits/4f2f8a7f567a609f88c379d91d819e5a22ffae67,Ragna1204
scrapy,scrapy,6876,18150838304,referenced,2025-06-14T18:08:48Z,79f7da2f5005a80ab3e359463d5a9c4c54aa7e8f,https://api.github.com/repos/MehrazRumman/scrapy/commits/79f7da2f5005a80ab3e359463d5a9c4c54aa7e8f,MehrazRumman
scrapy,scrapy,6876,18154026091,referenced,2025-06-15T05:19:14Z,2edecc2c5244edaec8b9996a9142803e3f5321c6,https://api.github.com/repos/plwp/scrapy/commits/2edecc2c5244edaec8b9996a9142803e3f5321c6,plwp
scrapy,scrapy,6876,18238090283,mentioned,2025-06-20T01:57:05Z,,,Gallaecio
scrapy,scrapy,6876,18238090290,subscribed,2025-06-20T01:57:05Z,,,Gallaecio
scrapy,scrapy,6876,18867541689,referenced,2025-07-29T02:47:44Z,de28e565adb5e9535d4c52f44cc051e5f28b605c,https://api.github.com/repos/adglee/scrapy/commits/de28e565adb5e9535d4c52f44cc051e5f28b605c,adglee
scrapy,scrapy,6876,18950334181,mentioned,2025-08-02T10:25:40Z,,,Gallaecio
scrapy,scrapy,6876,18950334186,subscribed,2025-08-02T10:25:40Z,,,Gallaecio
scrapy,scrapy,6876,20193344710,closed,2025-10-09T20:14:35Z,4865a500b62fada0be245b9201339cc3d093c6d2,https://api.github.com/repos/scrapy/scrapy/commits/4865a500b62fada0be245b9201339cc3d093c6d2,Gallaecio
scrapy,scrapy,6876,20193812523,referenced,2025-10-09T20:45:30Z,4865a500b62fada0be245b9201339cc3d093c6d2,https://api.github.com/repos/Cache-Cloud/scrapy/commits/4865a500b62fada0be245b9201339cc3d093c6d2,pull[bot]
scrapy,scrapy,6861,17996118159,labeled,2025-06-05T08:38:50Z,,,wRAR
scrapy,scrapy,6861,17996119088,milestoned,2025-06-05T08:38:53Z,,,wRAR
scrapy,scrapy,6861,17997616336,renamed,2025-06-05T10:02:00Z,,,wRAR
scrapy,scrapy,6861,18000667438,closed,2025-06-05T13:02:32Z,,,wRAR
scrapy,scrapy,6859,18069494621,milestoned,2025-06-10T08:09:13Z,,,wRAR
scrapy,scrapy,6859,18560720633,labeled,2025-07-10T08:28:56Z,,,wRAR
scrapy,scrapy,6859,18775157815,labeled,2025-07-23T13:54:37Z,,,wRAR
scrapy,scrapy,6859,19394295187,demilestoned,2025-08-28T15:22:12Z,,,wRAR
scrapy,scrapy,6859,19394295195,milestoned,2025-08-28T15:22:12Z,,,wRAR
scrapy,scrapy,6859,19445917289,subscribed,2025-09-01T17:00:43Z,,,alex
scrapy,scrapy,6859,19446032515,mentioned,2025-09-01T17:11:18Z,,,alex
scrapy,scrapy,6859,19446032532,subscribed,2025-09-01T17:11:18Z,,,alex
scrapy,scrapy,6859,20507641135,referenced,2025-10-26T08:51:58Z,f5627e16a7d075e63267dc75abd2347b5fd37447,https://api.github.com/repos/ralfbecher/database-ontology-mcp/commits/f5627e16a7d075e63267dc75abd2347b5fd37447,ralfbecher
scrapy,scrapy,6859,22958039343,subscribed,2026-02-20T19:40:30Z,,,jpmckinney
scrapy,scrapy,6859,23885705033,closed,2026-03-25T10:42:45Z,,,wRAR
scrapy,scrapy,6859,24748728818,closed,2026-04-22T09:01:57Z,,,wRAR
scrapy,scrapy,6857,17978977887,labeled,2025-06-04T10:32:43Z,,,Gallaecio
scrapy,scrapy,6857,17996698085,referenced,2025-06-05T09:11:14Z,647a226be99660a81e878c7f3c8d333d54605816,https://api.github.com/repos/MehrazRumman/scrapy/commits/647a226be99660a81e878c7f3c8d333d54605816,MehrazRumman
